Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
LWCFSRF global ceres_ebaf_surface_v4.1,W/m2,27.198,999.999,999.999,17.94,999.999,999.999,999.999
NETCF_SRF global ceres_ebaf_surface_v4.1,W/m2,-25.799,999.999,999.999,25.748,999.999,999.999,999.999
FLDS global ceres_ebaf_surface_v4.1,W/m2,349.459,999.999,999.999,68.742,999.999,999.999,999.999
FLDSC global ceres_ebaf_surface_v4.1,W/m2,321.525,999.999,999.999,79.492,999.999,999.999,999.999
FLNS global ceres_ebaf_surface_v4.1,W/m2,52.388,999.999,999.999,19.226,999.999,999.999,999.999
FLNSC global ceres_ebaf_surface_v4.1,W/m2,79.586,999.999,999.999,17.135,999.999,999.999,999.999
FSDS global ceres_ebaf_surface_v4.1,W/m2,184.601,999.999,999.999,72.355,999.999,999.999,999.999
FSDSC global ceres_ebaf_surface_v4.1,W/m2,244.038,999.999,999.999,73.746,999.999,999.999,999.999
FSNS global ceres_ebaf_surface_v4.1,W/m2,161.046,999.999,999.999,70.909,999.999,999.999,999.999
FSNSC global ceres_ebaf_surface_v4.1,W/m2,214.042,999.999,999.999,77.811,999.999,999.999,999.999
LHFLX global OAFlux,W/m2,87.62,999.999,999.999,52.968,999.999,999.999,999.999
SHFLX global OAFlux,W/m2,20.189,999.999,999.999,18.283,999.999,999.999,999.999
LHFLX global ERA5,W/m2,87.62,82.625,4.994,52.968,50.558,16.297,0.956
SHFLX global ERA5,W/m2,20.189,17.632,2.557,18.283,19.185,9.246,0.889
PSL global ERA5,mbar,1011.677,1011.425,0.252,9.428,7.928,2.428,0.976
FSNS global ERA5,W/m2,161.046,163.425,-2.379,70.909,70.8,13.562,0.982
FLNS global ERA5,W/m2,52.388,58.715,-6.327,19.226,19.883,10.367,0.912
NET_FLUX_SRF global ERA5,W/m2,-0.007,4.452,-4.46,46.139,45.403,23.701,0.871
PRECT global ERA5,mm/day,3.01,2.863,0.148,2.21,2.311,1.197,0.863
TMQ global ERA5,kg/m2,27.049,24.008,3.041,16.53,15.321,4.377,0.983
QREFHT global ERA5_ext,g/kg,10.497,999.999,999.999,6.066,999.999,999.999,999.999
U10 global ERA5_ext,m/s,6.273,999.999,999.999,2.489,999.999,999.999,999.999
U-850mb global ERA5,m/s,1.123,0.954,0.17,6.013,5.458,1.424,0.973
U-200mb global ERA5,m/s,18.86,17.015,1.846,11.354,11.975,4.875,0.927
Z3-500mb global ERA5,hectometer,56.711,56.565,0.146,2.679,2.6,0.267,0.997
OMEGA-200mb global ERA5,mbar/day,0.207,999.999,999.999,10.658,999.999,999.999,999.999
OMEGA-500mb global ERA5,mbar/day,0.006,999.999,999.999,19.425,999.999,999.999,999.999
OMEGA-850mb global ERA5,mbar/day,-0.482,999.999,999.999,27.282,999.999,999.999,999.999
T-850mb global ERA5,K,281.479,281.016,0.463,10.492,11.734,1.22,0.994
T-200mb global ERA5,K,219.981,218.676,1.305,2.704,2.029,2.175,0.766
TAUXY ocean ERA5,N/m^2,0.068,0.066,0.002,0.056,0.052,0.022,0.916
LHFLX global MERRA2,W/m2,87.62,999.999,999.999,52.968,999.999,999.999,999.999
SHFLX global MERRA2,W/m2,20.189,999.999,999.999,18.283,999.999,999.999,999.999
PSL global MERRA2,mbar,1011.677,999.999,999.999,9.428,999.999,999.999,999.999
FSNS global MERRA2,W/m2,161.046,999.999,999.999,70.909,999.999,999.999,999.999
FLNS global MERRA2,W/m2,52.388,999.999,999.999,19.226,999.999,999.999,999.999
NET_FLUX_SRF global MERRA2,W/m2,-0.007,999.999,999.999,46.139,999.999,999.999,999.999
PRECT global MERRA2,mm/day,3.01,999.999,999.999,2.21,999.999,999.999,999.999
TMQ global MERRA2,kg/m2,27.049,999.999,999.999,16.53,999.999,999.999,999.999
U-850mb global MERRA2,m/s,1.123,999.999,999.999,6.013,999.999,999.999,999.999
U-200mb global MERRA2,m/s,18.86,999.999,999.999,11.354,999.999,999.999,999.999
Z3-500mb global MERRA2,hectometer,56.711,999.999,999.999,2.679,999.999,999.999,999.999
OMEGA-200mb global MERRA2,mbar/day,0.207,999.999,999.999,10.658,999.999,999.999,999.999
OMEGA-500mb global MERRA2,mbar/day,0.006,999.999,999.999,19.425,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.482,999.999,999.999,27.282,999.999,999.999,999.999
T-850mb global MERRA2,K,281.479,999.999,999.999,10.492,999.999,999.999,999.999
T-200mb global MERRA2,K,219.981,999.999,999.999,2.704,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.068,999.999,999.999,0.056,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,50.082,999.999,999.999,21.463,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,27.036,999.999,999.999,10.463,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,23.045,999.999,999.999,13.74,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,50.073,999.999,999.999,21.482,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,27.033,999.999,999.999,10.472,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,23.04,999.999,999.999,13.748,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,30.342,999.999,999.999,21.183,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,18.637,999.999,999.999,12.876,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,11.705,999.999,999.999,9.498,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,48.356,999.999,999.999,21.593,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,26.312,999.999,999.999,10.295,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,22.044,999.999,999.999,13.927,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,16.584,999.999,999.999,9.116,999.999,999.999,999.999
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,7.588,999.999,999.999,4.019,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.996,999.999,999.999,6.109,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,67.248,999.999,999.999,16.575,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,33.467,999.999,999.999,22.217,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,12.851,999.999,999.999,8.844,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,40.043,999.999,999.999,15.029,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,81.679,999.999,999.999,40.836,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.099,999.999,999.999,0.093,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.099,999.999,999.999,0.093,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.034,999.999,999.999,0.074,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.768,14.211,0.557,14.76,14.923,1.717,0.994
TREFHT land ERA5,DegC,8.559,8.677,-0.117,19.912,20.195,2.339,0.993
TREFHT global MERRA2,DegC,14.768,999.999,999.999,14.76,999.999,999.999,999.999
TREFHT land MERRA2,DegC,8.559,999.999,999.999,19.912,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,13.026,999.999,999.999,15.249,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,16.572,999.999,999.999,14.551,999.999,999.999,999.999
TREF_range global MERRA2,K,3.546,999.999,999.999,3.673,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,-0.018,999.999,999.999,2.308,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,-0.018,999.999,999.999,2.308,999.999,999.999,999.999
TCO global OMI-MLS,DU,27.509,999.999,999.999,6.302,999.999,999.999,999.999
TCO 60S60N OMI-MLS,DU,28.12,999.999,999.999,5.803,999.999,999.999,999.999
_ABURDENDUST global ,1e-6 kg/m2,79.645,999.999,999.999,185.681,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.164,999.999,999.999,0.272,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,3.564,999.999,999.999,4.496,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,0.825,999.999,999.999,1.358,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,7.334,999.999,999.999,5.713,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,4.964,999.999,999.999,2.791,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,1.845,999.999,999.999,1.031,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,3.119,999.999,999.999,2.392,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,78.025,999.999,999.999,213.086,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,6118.227,999.999,999.999,5157.746,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,639.273,999.999,999.999,721.414,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,32823.968,999.999,999.999,101581.95,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,348.818,999.999,999.999,931.643,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,577.838,999.999,999.999,1307.944,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,63.835,999.999,999.999,67.944,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,43.608,999.999,999.999,95.605,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,1384.945,999.999,999.999,1221.645,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,549.719,999.999,999.999,669.136,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,23485.106,999.999,999.999,67229.269,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,224.842,999.999,999.999,504.006,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,594.545,999.999,999.999,1204.007,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,17.662,999.999,999.999,14.018,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,7.506,999.999,999.999,10.01,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,47.113,999.999,999.999,24.362,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,298.46,999.999,999.999,228.362,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,2808.693,999.999,999.999,6161.953,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,35.341,999.999,999.999,44.286,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,383.398,999.999,999.999,319.247,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,1.178,999.999,999.999,0.788,999.999,999.999,999.999
