Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
_ABURDENBC global ,1e-6 kg/m2,0.178,999.999,999.999,0.432,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,3.812,999.999,999.999,7.633,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,0.925,999.999,999.999,2.407,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,7.398,999.999,999.999,5.551,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,4.453,999.999,999.999,1.276,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.222,999.999,999.999,1.082,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,2.231,999.999,999.999,1.102,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,114.921,999.999,999.999,417.072,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,6132.288,999.999,999.999,5141.97,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,517.53,999.999,999.999,490.862,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,24445.526,999.999,999.999,86501.635,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,478.33,999.999,999.999,1586.027,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,752.575,999.999,999.999,2242.096,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,88.694,999.999,999.999,167.382,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,54.498,999.999,999.999,158.221,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,1338.881,999.999,999.999,1139.712,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,376.771,999.999,999.999,367.514,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,11543.303,999.999,999.999,36732.827,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,286.611,999.999,999.999,875.877,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,772.317,999.999,999.999,2359.105,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,23.032,999.999,999.999,32.343,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,3.504,999.999,999.999,3.141,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,51.684,999.999,999.999,38.773,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,241.099,999.999,999.999,116.495,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,295.314,999.999,999.999,483.177,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,19.012,999.999,999.999,13.529,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,301.725,999.999,999.999,229.933,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,1.391,999.999,999.999,1.024,999.999,999.999,999.999
