Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,6.554,999.999,999.999,4.088,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,9.252,999.999,999.999,6.95,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,61.54,999.999,999.999,18.49,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,25.117,999.999,999.999,20.577,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,13.389,999.999,999.999,9.467,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,39.805,999.999,999.999,16.393,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,155.756,999.999,999.999,82.332,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.163,999.999,999.999,0.098,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.163,999.999,999.999,0.098,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.036,999.999,999.999,0.07,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.271,14.211,0.06,15.113,14.923,1.688,0.994
TREFHT land ERA5,DegC,7.702,8.677,-0.975,20.269,20.195,2.602,0.993
TREFHT global MERRA2,DegC,14.271,999.999,999.999,15.113,999.999,999.999,999.999
TREFHT land MERRA2,DegC,7.702,999.999,999.999,20.269,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,12.498,999.999,999.999,15.659,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,16.129,999.999,999.999,14.863,999.999,999.999,999.999
TREF_range global MERRA2,K,3.631,999.999,999.999,3.886,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,-0.021,999.999,999.999,2.491,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,-0.021,999.999,999.999,2.491,999.999,999.999,999.999
TCO global OMI-MLS,DU,29.203,999.999,999.999,6.562,999.999,999.999,999.999
TCO 60S60N OMI-MLS,DU,29.944,999.999,999.999,6.005,999.999,999.999,999.999
_ABURDENDUST global ,1e-6 kg/m2,76.393,999.999,999.999,167.924,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.271,999.999,999.999,0.364,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,4.349,999.999,999.999,5.417,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,1.361,999.999,999.999,1.759,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,15.275,999.999,999.999,10.923,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,6.903,999.999,999.999,3.83,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.003,999.999,999.999,1.116,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,4.9,999.999,999.999,3.371,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,101.962,999.999,999.999,254.391,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,9320.412,999.999,999.999,7574.745,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,1065.368,999.999,999.999,999.506,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,30320.467,999.999,999.999,90464.413,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,455.603,999.999,999.999,1068.237,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,738.515,999.999,999.999,1553.82,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,127.389,999.999,999.999,116.695,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,63.83,999.999,999.999,118.648,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,3691.518,999.999,999.999,2771.249,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,944.855,999.999,999.999,877.054,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,21880.611,999.999,999.999,59264.575,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,324.255,999.999,999.999,591.43,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,752.868,999.999,999.999,1400.101,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,66.521,999.999,999.999,44.005,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,15.204,999.999,999.999,17.431,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,168.098,999.999,999.999,95.095,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,423.175,999.999,999.999,322.751,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,2784.342,999.999,999.999,5792.882,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,73.69,999.999,999.999,77.896,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,432.15,999.999,999.999,369.786,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,7.399,999.999,999.999,4.692,999.999,999.999,999.999
