Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
_ABURDENPOM global ,1e-6 kg/m2,1.484,999.999,999.999,2.941,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,15.554,999.999,999.999,9.916,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,6.239,999.999,999.999,1.69,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.4,999.999,999.999,1.216,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,3.838,999.999,999.999,1.664,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,146.282,999.999,999.999,484.447,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,9391.685,999.999,999.999,7385.26,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,956.751,999.999,999.999,700.854,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,22225.663,999.999,999.999,75762.886,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,607.458,999.999,999.999,1809.425,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,984.004,999.999,999.999,2755.994,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,181.15,999.999,999.999,270.201,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,79.546,999.999,999.999,197.155,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,3644.864,999.999,999.999,2460.564,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,775.62,999.999,999.999,573.662,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,11212.915,999.999,999.999,33815.497,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,395.732,999.999,999.999,995.289,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,966.624,999.999,999.999,2645.697,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,85.909,999.999,999.999,85.181,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,9.024,999.999,999.999,6.197,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,192.043,999.999,999.999,112.426,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,339.112,999.999,999.999,155.104,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,375.219,999.999,999.999,594.949,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,50.244,999.999,999.999,28.001,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,350.643,999.999,999.999,283.154,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,8.764,999.999,999.999,5.958,999.999,999.999,999.999
